similarity,name,filename,md5
0.00015590894917368256,denticola/GCA_000507245.1_ASM50724v1_genomic.fna.gz,denticola/GCA_000507245.1_ASM50724v1_genomic.fna.gz.sig,f9a6702fd20aa917b5b51bcabb67c10b
0.00014806040864672785,denticola/GCA_000426705.1_ASM42670v1_genomic.fna.gz,denticola/GCA_000426705.1_ASM42670v1_genomic.fna.gz.sig,91dff3a2690075a858b82085ae4a6bc4
0.0,denticola/GCA_900164975.1_16852_2_85_genomic.fna.gz,denticola/GCA_900164975.1_16852_2_85_genomic.fna.gz.sig,3782d1829d32d9d75e48939833446dbd
0.0,denticola/GCA_000501035.1_BorGarIPT95_genomic.fna.gz,denticola/GCA_000501035.1_BorGarIPT95_genomic.fna.gz.sig,b6f429dbc9cf084aa8b318d4be161cae
0.0,denticola/GCA_000802305.1_ASM80230v1_genomic.fna.gz,denticola/GCA_000802305.1_ASM80230v1_genomic.fna.gz.sig,095170badce45cf5b601a1a6d0d35c0f
0.0,denticola/GCA_001829295.1_ASM182929v1_genomic.fna.gz,denticola/GCA_001829295.1_ASM182929v1_genomic.fna.gz.sig,83333643cf0cc2146c93637bed746ba3
0.0,denticola/GCA_001829165.1_ASM182916v1_genomic.fna.gz,denticola/GCA_001829165.1_ASM182916v1_genomic.fna.gz.sig,b29e8eca28b6411aef7ac06ec9650893
0.0,denticola/GCA_001281815.1_ASM128181v1_genomic.fna.gz,denticola/GCA_001281815.1_ASM128181v1_genomic.fna.gz.sig,ce1eecdf448a361b39b3d5f9b0fd5447
0.0,denticola/GCA_001830585.1_ASM183058v1_genomic.fna.gz,denticola/GCA_001830585.1_ASM183058v1_genomic.fna.gz.sig,0bbf9c57512ac816a84f7990b3a2ef1c
0.0,denticola/GCA_000216715.2_CLC_glsol140_genomic.fna.gz,denticola/GCA_000216715.2_CLC_glsol140_genomic.fna.gz.sig,3bfc17837fc4e6281d7db85a8008f785
0.0,denticola/GCA_001829415.1_ASM182941v1_genomic.fna.gz,denticola/GCA_001829415.1_ASM182941v1_genomic.fna.gz.sig,3d2da6e6776819a35887359d9d8dc1f8
0.0,denticola/GCA_900018035.1_7521_5_26_genomic.fna.gz,denticola/GCA_900018035.1_7521_5_26_genomic.fna.gz.sig,7393dbf16f0bda08d42956e04d4f8789
0.0,denticola/GCA_002069655.1_ASM206965v1_genomic.fna.gz,denticola/GCA_002069655.1_ASM206965v1_genomic.fna.gz.sig,00b99368be936e30ebe513ee5eb39701
0.0,denticola/GCA_000501555.1_BorAfzIPT109_genomic.fna.gz,denticola/GCA_000501555.1_BorAfzIPT109_genomic.fna.gz.sig,ed867b057f7a57da7958e2e550050ff0
0.0,denticola/GCA_000768055.1_ASM76805v1_genomic.fna.gz,denticola/GCA_000768055.1_ASM76805v1_genomic.fna.gz.sig,3cf137c8ba232d55774c567f1945dd33
0.0,denticola/GCA_001604335.1_ASM160433v1_genomic.fna.gz,denticola/GCA_001604335.1_ASM160433v1_genomic.fna.gz.sig,e7d9142a56378fa781ebdbf4a441339e
0.0,denticola/GCA_000342705.1_CA_glsol153_genomic.fna.gz,denticola/GCA_000342705.1_CA_glsol153_genomic.fna.gz.sig,d05ba5bf1fe85c9a65ceca5738be6602
0.0,denticola/GCA_000537795.1_Stap_aure_SMMC6007_V1_genomic.fna.gz,denticola/GCA_000537795.1_Stap_aure_SMMC6007_V1_genomic.fna.gz.sig,8d036902a75223e461bcd92355881e78
0.0,denticola/GCA_000818865.1_ASM81886v1_genomic.fna.gz,denticola/GCA_000818865.1_ASM81886v1_genomic.fna.gz.sig,aedb78b93f656302b01a46ce28465c98
0.0,denticola/GCA_000301975.1_ASM30197v1_genomic.fna.gz,denticola/GCA_000301975.1_ASM30197v1_genomic.fna.gz.sig,e328ad61ce6651ef04106f92deb9a68d
0.0,denticola/GCA_001746215.1_ASM174621v1_genomic.fna.gz,denticola/GCA_001746215.1_ASM174621v1_genomic.fna.gz.sig,b24916dfe2292a8c9712e08fbf4cc4da
0.0,denticola/GCA_001829125.1_ASM182912v1_genomic.fna.gz,denticola/GCA_001829125.1_ASM182912v1_genomic.fna.gz.sig,7d2c08a17b0be68a90fdb0a149dde0b2
0.0,denticola/GCA_000941035.1_ASM94103v1_genomic.fna.gz,denticola/GCA_000941035.1_ASM94103v1_genomic.fna.gz.sig,86535d380c4cd14ed658e6eb71ba3421
0.0,denticola/GCA_001896735.1_ASM189673v1_genomic.fna.gz,denticola/GCA_001896735.1_ASM189673v1_genomic.fna.gz.sig,d1c23185affabdc612c24bc08b0b064e
0.0,denticola/GCA_900147745.1_138_1_genomic.fna.gz,denticola/GCA_900147745.1_138_1_genomic.fna.gz.sig,b4a3db7ae389e434c7fafd00ec31be86
0.0,denticola/GCA_000236685.1_ASM23668v1_genomic.fna.gz,denticola/GCA_000236685.1_ASM23668v1_genomic.fna.gz.sig,9fcd7d607c1d1063e6b603b103393ce8
0.0,denticola/GCA_001829475.1_ASM182947v1_genomic.fna.gz,denticola/GCA_001829475.1_ASM182947v1_genomic.fna.gz.sig,4ec6210f5f504450fbcca6d06b4b414c
0.0,denticola/GCA_001940825.1_ASM194082v1_genomic.fna.gz,denticola/GCA_001940825.1_ASM194082v1_genomic.fna.gz.sig,b5d62d8e71401e4364c45ba3890533ed
0.0,denticola/GCA_002009835.1_ASM200983v1_genomic.fna.gz,denticola/GCA_002009835.1_ASM200983v1_genomic.fna.gz.sig,8372c1bfe2b91607ac84d727b837e91c
0.0,denticola/GCA_000343205.1_CA_glsol121_genomic.fna.gz,denticola/GCA_000343205.1_CA_glsol121_genomic.fna.gz.sig,6cd1bae70afd64a76d3f2474ad564ecd
0.0,denticola/GCA_001567655.1_ASM156765v1_genomic.fna.gz,denticola/GCA_001567655.1_ASM156765v1_genomic.fna.gz.sig,2822355464ea27239949c6b89b917925
0.0,denticola/GCA_000246415.2_CLC_glsol068_genomic.fna.gz,denticola/GCA_000246415.2_CLC_glsol068_genomic.fna.gz.sig,07058f399790e14394d2509db1c4e09d
0.0,denticola/GCA_001894145.1_ASM189414v1_genomic.fna.gz,denticola/GCA_001894145.1_ASM189414v1_genomic.fna.gz.sig,2322cbd532dd15c6ebeab391ae02e601
0.0,denticola/GCA_002069965.1_ASM206996v1_genomic.fna.gz,denticola/GCA_002069965.1_ASM206996v1_genomic.fna.gz.sig,8735ebd21f6d86fbf573c346c5ec633a
0.0,denticola/GCA_001830635.1_ASM183063v1_genomic.fna.gz,denticola/GCA_001830635.1_ASM183063v1_genomic.fna.gz.sig,9350695e04a141a4f5dd39c39890b47b
0.0,denticola/GCA_000501115.1_BorGarIPT101_genomic.fna.gz,denticola/GCA_000501115.1_BorGarIPT101_genomic.fna.gz.sig,2b6e327da23034557ab07e364289656a
0.0,denticola/GCA_001829505.1_ASM182950v1_genomic.fna.gz,denticola/GCA_001829505.1_ASM182950v1_genomic.fna.gz.sig,0bc437aaa62dcbe4bc5c2c4ecc7aa289
0.0,denticola/GCA_001405175.1_13470_2_54_genomic.fna.gz,denticola/GCA_001405175.1_13470_2_54_genomic.fna.gz.sig,72d69ac6c4f2e80d0557ebe7fd7553c6
0.0,denticola/GCA_001443305.1_ASM144330v1_genomic.fna.gz,denticola/GCA_001443305.1_ASM144330v1_genomic.fna.gz.sig,b46b0676be5f562d1ff3862dc4a6fbe3
0.0,denticola/GCA_000217015.3_CLC_glsol119_genomic.fna.gz,denticola/GCA_000217015.3_CLC_glsol119_genomic.fna.gz.sig,9b18052d2e0cb554aa9c55cbb949ddbf
